station_tU0_over_M,time_s,tstep,cfl,kinetic_energy_cm2_s^-2,dissipation_cm2_s^-3,isotropic_u_rms_cm_s,kolmogorov_length_cm,taylor_microscale_cm,reynolds_lambda,kmax_eta,relative_spectral_divergence,parseval_relative_error
42.0,0.0,0,0.2920275554961458,769.8738444900357,4149.054765855698,22.655004516883768,0.029943413286190355,0.5265354261826415,79.8375046432835,0.7665513801264732,4.3728140897564366e-17,2.953388754151588e-16
,0.009999999999999995,100,0.274136325596366,734.1345723625075,3303.2956323475173,22.122907770943485,0.03169945062585286,0.5762441299543449,85.32256991691663,0.8115059360218333,4.2544326418676637e-16,0.0
,0.019999999999999934,200,0.2623818891914914,702.177271855575,3095.7306223792057,21.636038945173166,0.03221794276396366,0.5821490593847811,84.29991939081333,0.8247793347574698,5.648139710345871e-16,1.619061770842952e-16
,0.029999999999999874,300,0.24817072201537527,672.234946104755,2891.8163561243136,21.169710218529286,0.03277146972972717,0.5893422617594225,83.502158786084,0.8389496250810157,6.63765476701743e-16,0.0
,0.04000000000000012,400,0.2410876215079985,644.3155829008405,2695.0655507346587,20.725436592117756,0.03335387242047482,0.5976639334102748,82.90408710233692,0.8538591339641555,7.435855898267501e-16,1.7644589194905798e-16
,0.050000000000000405,500,0.24023454032910113,618.2591874241191,2520.151880898729,20.302039099954452,0.0339181313500768,0.6054305469940175,82.26577513206655,0.8683041625619661,8.104764772938644e-16,0.0
,0.06000000000000069,600,0.24379275110427268,593.8368131638829,2367.9057197774446,19.897015072013236,0.03445065590052118,0.6121301245069569,81.51675564051985,0.8819367910533423,8.692523582052714e-16,3.8288915473565123e-16
,0.07000000000000098,700,0.23928013087741307,570.8369989812536,2234.7959157549817,19.50789581991958,0.034952571209803704,0.6177738490693404,80.65943074589057,0.8947858229709749,9.207148355229093e-16,0.0
,0.08000000000000126,800,0.2229251656530095,549.0938104582184,2115.9119554898684,19.132760916958087,0.035433511890821,0.622682808444161,79.73696933781748,0.9070979044050177,9.68835915251564e-16,2.0704447137501773e-16
,0.09000000000000155,900,0.22018269115786981,528.4809490209115,2008.3655509017726,18.77020598396852,0.03589863253553535,0.6270261942741706,78.77164724637431,0.919004992909705,1.0141439728413246e-15,2.1512003021535139e-16
,0.10000000000000184,1000,0.21771155582736043,508.89570475060896,1910.092168821665,18.419115157006665,0.03635172425887992,0.6309277484351172,77.77922225236813,0.930604141027326,1.0543606441175233e-15,1.116995453688588e-16
,0.11000000000000212,1100,0.21301039443451364,490.2539895286679,1819.319751779364,18.078605947890782,0.036796908917924386,0.6345245775050778,76.77654984898628,0.9420008682988643,1.0918044225628593e-15,3.4784063000970667e-16
,0.12000000000000241,1200,0.2073705556967503,472.49096107283776,1734.0635917776133,17.748069586536968,0.03724108637264335,0.6380528310953695,75.79193023025516,0.9533718111396698,1.1278599113553608e-15,2.4061166686338025e-16
,0.130000000000002,1300,0.19918588607214152,455.5592094566899,1652.9020263250143,17.42716671285936,0.03769005909694292,0.6417136197966269,74.84852518891358,0.9648655128817387,1.1648394110313362e-15,0.0
,0.1400000000000009,1400,0.20191650721780147,439.420281172227,1575.5959971648274,17.115690290339387,0.038144100609710296,0.6455204601502627,73.94684276541633,0.9764889756085836,1.1960709698983503e-15,1.2936002568923016e-16
,0.1499999999999998,1500,0.1996912739843304,424.03227766713775,1502.7016271977836,16.81333355142356,0.03859849819091159,0.6493150626137401,73.0675442404334,0.9881215536873367,1.230270264000902e-15,1.340544620176997e-16
,0.1599999999999987,1600,0.19771302070502625,409.35350084019865,1433.6651764328967,16.51975586664239,0.03905500181550444,0.6531572981388254,72.2165294614471,0.9998080464769137,1.2635453326537926e-15,2.7772289106670297e-16
,0.1699999999999976,1700,0.1944537473645389,395.34744372649664,1368.044721758572,16.234683935461483,0.03951513979672399,0.6571003790743805,71.39877498364426,1.0115875787961341,1.2951951737700188e-15,0.0
,0.1799999999999965,1800,0.1879241082351743,381.98323825860126,1305.2915183996088,15.957928818377429,0.039981742466375016,0.66124255098482,70.62403406498706,1.0235326071392004,1.3257621484678892e-15,1.4881129109211128e-16
,0.1899999999999954,1900,0.18303900888851182,369.2310567355532,1245.7006358601961,15.689296919355632,0.0404515507057267,0.6654794763028482,69.880073486888,1.0355596980666035,1.3566137784329214e-15,0.0
,0.1999999999999943,2000,0.18192859649714124,357.057395829366,1189.6377016530262,15.428488710377435,0.040919933250935216,0.6696595313290543,69.15007355173948,1.0475502912239416,1.3853294754969057e-15,1.5919966796591125e-16
