k_cm^-1,E_cm3_s^-2,shell_mode_multiplicity
6.200000000000000178e+00,2.315433795198742928e+01,1.214600000000000000e+04
6.400000000000000355e+00,2.119521051370493225e+01,1.260600000000000000e+04
6.600000000000000533e+00,2.036406571130385146e+01,1.380200000000000000e+04
6.800000000000000711e+00,1.883621400774130095e+01,1.475400000000000000e+04
7.000000000000000000e+00,1.730937433399885705e+01,1.519400000000000000e+04
7.200000000000000178e+00,1.651887515355314306e+01,1.645400000000000000e+04
7.400000000000000355e+00,1.505216454021571337e+01,1.715400000000000000e+04
7.600000000000000533e+00,1.429486819348880999e+01,1.826600000000000000e+04
7.800000000000000711e+00,1.325628539235789916e+01,1.875000000000000000e+04
8.000000000000000000e+00,1.272731954093720930e+01,2.023400000000000000e+04
8.200000000000001066e+00,1.208934109065072171e+01,2.145000000000000000e+04
8.400000000000000355e+00,1.099523481015242332e+01,2.196200000000000000e+04
8.599999999999999645e+00,1.079463292072590974e+01,2.346200000000000000e+04
8.800000000000000711e+00,9.977888316128989743e+00,2.404200000000000000e+04
9.000000000000000000e+00,9.647492776887311550e+00,2.594600000000000000e+04
9.200000000000001066e+00,8.951881389088969243e+00,2.611800000000000000e+04
9.400000000000000355e+00,8.539266813027328595e+00,2.750600000000000000e+04
9.600000000000001421e+00,8.282855841185813972e+00,2.906600000000000000e+04
9.800000000000000711e+00,7.838989295412224223e+00,3.045000000000000000e+04
1.000000000000000000e+01,7.521375532763788563e+00,3.174200000000000000e+04
1.020000000000000107e+01,6.990933490808664885e+00,3.225000000000000000e+04
1.040000000000000036e+01,6.779484126931980548e+00,3.425000000000000000e+04
1.060000000000000142e+01,6.373199614182844641e+00,3.545400000000000000e+04
1.080000000000000071e+01,5.985161422767203199e+00,3.643400000000000000e+04
1.100000000000000000e+01,5.679462672932540812e+00,3.768200000000000000e+04
1.120000000000000107e+01,5.455756334013255326e+00,3.929400000000000000e+04
1.140000000000000036e+01,5.259215814743350315e+00,4.142600000000000000e+04
1.160000000000000142e+01,4.871781059170754880e+00,4.206600000000000000e+04
1.180000000000000071e+01,4.687571082604500283e+00,4.349000000000000000e+04
1.200000000000000000e+01,4.482966641698602928e+00,4.570200000000000000e+04
1.220000000000000107e+01,4.233264880731050894e+00,4.663400000000000000e+04
1.240000000000000036e+01,4.102244142166042273e+00,4.855400000000000000e+04
1.260000000000000142e+01,3.790984157100645735e+00,4.887000000000000000e+04
1.280000000000000071e+01,3.647351349813723775e+00,5.096300000000000000e+04
1.300000000000000000e+01,3.377073693239792007e+00,5.157600000000000000e+04
1.320000000000000107e+01,2.965732508927608091e+00,4.931600000000000000e+04
1.340000000000000036e+01,2.778394688694028947e+00,4.934400000000000000e+04
1.360000000000000142e+01,2.467662407357561705e+00,4.719200000000000000e+04
1.380000000000000071e+01,2.319454035599310959e+00,4.757600000000000000e+04
1.400000000000000000e+01,2.054937400728887642e+00,4.534800000000000000e+04
1.420000000000000107e+01,1.858701118386264728e+00,4.406000000000000000e+04
1.440000000000000036e+01,1.719100962053165427e+00,4.387200000000000000e+04
1.460000000000000142e+01,1.530666269926665990e+00,4.175600000000000000e+04
1.480000000000000071e+01,1.423544201944362264e+00,4.152800000000000000e+04
1.500000000000000000e+01,1.252066060816647175e+00,3.930000000000000000e+04
1.520000000000000107e+01,1.131428050022804221e+00,3.827600000000000000e+04
1.540000000000000036e+01,1.012550620564530712e+00,3.690000000000000000e+04
1.560000000000000142e+01,8.914012208078944122e-01,3.472400000000000000e+04
1.580000000000000071e+01,8.120668076026560378e-01,3.396000000000000000e+04
1.600000000000000000e+01,7.193216306441831964e-01,3.214400000000000000e+04
1.619999999999999929e+01,6.343668343982857838e-01,3.070400000000000000e+04
1.640000000000000213e+01,5.537862167747799047e-01,2.889600000000000000e+04
1.660000000000000142e+01,4.767551983853575148e-01,2.692400000000000000e+04
1.680000000000000071e+01,4.246564261210942770e-01,2.565600000000000000e+04
1.700000000000000000e+01,3.593602689534606265e-01,2.322800000000000000e+04
1.719999999999999929e+01,3.088284923197240350e-01,2.181600000000000000e+04
1.740000000000000213e+01,2.552287839210032883e-01,1.947200000000000000e+04
1.760000000000000142e+01,2.163433153629539529e-01,1.769600000000000000e+04
1.780000000000000071e+01,1.761154526572807633e-01,1.558800000000000000e+04
1.800000000000000000e+01,1.447616454843421163e-01,1.376000000000000000e+04
1.819999999999999929e+01,1.120946694267596216e-01,1.156500000000000000e+04
1.840000000000000213e+01,9.237606494490344100e-02,1.001600000000000000e+04
1.860000000000000142e+01,7.419583475754219781e-02,8.652000000000000000e+03
1.880000000000000071e+01,6.250174892545236338e-02,7.652000000000000000e+03
1.900000000000000000e+01,4.943459695369193524e-02,6.542000000000000000e+03
1.920000000000000284e+01,3.819261516564670389e-02,5.478000000000000000e+03
1.940000000000000213e+01,3.304889403720219498e-02,4.886000000000000000e+03
1.960000000000000142e+01,2.491712719828145101e-02,4.068000000000000000e+03
1.980000000000000071e+01,1.909960920685521354e-02,3.326000000000000000e+03
2.000000000000000000e+01,1.401639074994331761e-02,2.696000000000000000e+03
2.020000000000000284e+01,1.129125309397864887e-02,2.304000000000000000e+03
2.040000000000000213e+01,9.017396497916527892e-03,1.934000000000000000e+03
2.060000000000000142e+01,5.881751379930365113e-03,1.344000000000000000e+03
2.080000000000000071e+01,2.898550830725584847e-03,8.480000000000000000e+02
2.100000000000000000e+01,2.924965889977212876e-03,8.880000000000000000e+02
2.120000000000000284e+01,1.790203589146012767e-03,5.840000000000000000e+02
2.140000000000000213e+01,9.077082325787649668e-04,3.440000000000000000e+02
2.160000000000000142e+01,1.937525541413561174e-04,1.020000000000000000e+02
2.180000000000000071e+01,1.534559833036687818e-04,1.040000000000000000e+02
2.200000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01
2.220000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00
